Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
28373,58,Male,26,Healthcare,7953,Fair,Medium,High,0,No,72,Bachelor’s Degree,Single,1,Mid,Medium,90,No,No,Yes,Good,Medium,Left
35982,25,Male,13,Technology,7138,Good,Low,Average,1,No,35,Master’s Degree,Single,0,Entry,Large,78,No,Yes,No,Poor,Medium,Left
20929,33,Female,17,Technology,9327,Excellent,High,Average,0,No,60,High School,Married,1,Entry,Medium,24,No,No,No,Poor,Low,Stayed
72436,44,Male,34,Technology,6466,Poor,High,Average,0,Yes,67,Master’s Degree,Single,5,Entry,Medium,87,Yes,No,No,Poor,Low,Left
17186,29,Female,2,Finance,8128,Good,Low,Below Average,2,No,79,Associate Degree,Married,2,Senior,Small,6,No,No,No,Good,Medium,Left
32345,47,Female,30,Technology,9324,Good,High,Average,0,No,35,High School,Married,0,Entry,Large,39,No,No,No,Fair,Low,Stayed
26474,22,Female,3,Education,5073,Good,Medium,Average,0,No,2,High School,Single,2,Entry,Small,58,No,No,No,Poor,Medium,Left
14842,55,Female,7,Media,6141,Poor,Low,Average,0,Yes,33,High School,Single,3,Senior,Large,57,No,No,Yes,Good,High,Stayed
27488,31,Female,4,Healthcare,6493,Poor,High,Average,0,Yes,93,Associate Degree,Married,0,Entry,Large,63,No,No,No,Good,Low,Left
17036,21,Female,10,Education,2567,Fair,High,Average,3,Yes,40,Bachelor’s Degree,Single,4,Mid,Medium,81,No,No,No,Fair,Low,Stayed
38336,24,Male,1,Education,5283,Good,Very High,Average,0,No,21,Associate Degree,Married,0,Senior,Small,77,No,No,Yes,Good,Low,Stayed
59266,35,Female,11,Education,4922,Poor,Low,Average,0,No,85,Associate Degree,Single,2,Entry,Small,47,No,No,No,Poor,High,Left
58403,24,Male,14,Technology,9226,Fair,High,High,2,No,4,Master’s Degree,Married,2,Mid,Medium,34,No,No,No,Poor,High,Left
66296,55,Male,28,Technology,11251,Good,Very High,Below Average,0,No,38,Bachelor’s Degree,Married,0,Entry,Medium,56,No,No,No,Fair,High,Left
25877,45,Female,9,Healthcare,8217,Fair,Medium,Average,1,Yes,91,Associate Degree,Married,1,Mid,Small,10,No,No,No,Good,High,Stayed
43250,28,Male,14,Finance,11436,Good,Medium,High,0,No,78,Bachelor’s Degree,Single,1,Mid,Medium,54,No,No,No,Good,High,Left
67851,20,Male,7,Media,5940,Poor,High,Below Average,0,Yes,44,Bachelor’s Degree,Single,2,Senior,Small,43,No,No,Yes,Fair,Medium,Stayed
61182,56,Female,6,Education,3848,Good,Very High,Average,0,No,35,High School,Married,3,Mid,Small,56,No,No,No,Fair,High,Left
71061,37,Female,23,Healthcare,7613,Fair,High,Below Average,0,No,9,PhD,Married,4,Entry,Medium,84,Yes,No,No,Good,High,Stayed
4708,29,Female,7,Education,5729,Good,High,Average,0,No,16,High School,Married,2,Mid,Small,29,Yes,No,No,Excellent,Medium,Stayed
35818,18,Female,2,Finance,7328,Excellent,High,Average,0,Yes,25,Bachelor’s Degree,Married,1,Entry,Medium,64,No,No,No,Fair,Low,Stayed
45944,19,Female,5,Healthcare,9109,Fair,High,Low,1,Yes,82,High School,Divorced,0,Entry,Medium,44,No,No,No,Excellent,Medium,Left
64776,27,Female,8,Healthcare,9036,Fair,Medium,Below Average,0,No,1,Bachelor’s Degree,Single,0,Mid,Medium,57,No,No,No,Good,Low,Left
5554,50,Male,24,Technology,7028,Excellent,Medium,Average,2,No,41,Master’s Degree,Married,1,Senior,Medium,63,No,No,No,Good,Low,Stayed
18506,34,Female,21,Technology,9622,Fair,High,Average,2,No,65,Bachelor’s Degree,Single,2,Mid,Medium,76,No,No,No,Fair,High,Left
58508,54,Female,44,Technology,7665,Poor,Very High,Average,3,No,91,Associate Degree,Single,3,Senior,Small,76,No,No,No,Good,High,Stayed
2857,42,Female,25,Healthcare,7689,Fair,Medium,High,0,No,96,Master’s Degree,Married,1,Senior,Medium,33,No,No,No,Good,High,Left
42556,20,Male,7,Media,5675,Fair,Medium,Average,0,Yes,85,Associate Degree,Married,3,Senior,Small,29,No,No,No,Good,Low,Left
40106,59,Male,33,Technology,9877,Excellent,Medium,Average,0,Yes,64,High School,Married,1,Mid,Medium,85,No,No,Yes,Good,Low,Stayed
35370,35,Female,11,Media,6172,Good,Medium,High,0,No,20,Associate Degree,Single,1,Entry,Medium,15,Yes,No,No,Fair,Low,Stayed
49866,41,Male,28,Healthcare,8280,Fair,High,Below Average,0,No,92,High School,Single,0,Senior,Medium,46,No,No,No,Good,Medium,Left
42567,41,Female,10,Healthcare,9486,Poor,High,Average,0,Yes,49,PhD,Single,1,Mid,Small,59,Yes,No,No,Good,Low,Stayed
66264,22,Female,8,Technology,7515,Fair,Low,High,0,No,16,Bachelor’s Degree,Single,0,Senior,Medium,63,No,No,No,Good,Medium,Left
49512,18,Male,1,Finance,12856,Excellent,Low,Average,1,No,17,Associate Degree,Married,4,Entry,Small,59,No,No,No,Good,High,Stayed
9758,38,Male,6,Technology,8072,Good,High,Average,0,No,45,Bachelor’s Degree,Married,3,Mid,Medium,68,No,No,No,Fair,Low,Stayed
38214,47,Female,24,Media,5861,Excellent,Low,Below Average,0,No,39,PhD,Single,2,Mid,Small,41,No,No,Yes,Good,High,Left
15372,23,Female,10,Healthcare,8351,Excellent,Very High,Below Average,0,Yes,56,Bachelor’s Degree,Single,6,Senior,Small,18,Yes,No,No,Good,Medium,Stayed
1597,32,Male,10,Technology,10088,Poor,High,Average,0,Yes,62,Bachelor’s Degree,Married,3,Senior,Medium,80,Yes,No,No,Fair,Medium,Stayed
26648,18,Female,7,Education,6195,Fair,Medium,Average,2,No,65,Bachelor’s Degree,Single,0,Mid,Medium,73,No,No,No,Excellent,Medium,Left
8344,54,Male,18,Technology,10779,Good,High,Average,2,Yes,24,Associate Degree,Married,0,Mid,Small,97,No,No,No,Fair,High,Stayed
66404,50,Male,41,Finance,3511,Fair,High,Low,0,No,9,PhD,Married,1,Entry,Small,59,Yes,Yes,No,Good,Low,Stayed
23474,38,Female,23,Healthcare,9219,Good,High,Average,0,Yes,54,High School,Single,4,Mid,Large,43,No,No,No,Good,Low,Stayed
39472,32,Female,1,Technology,8592,Good,High,Average,0,Yes,44,High School,Married,0,Entry,Medium,9,No,No,Yes,Good,Medium,Left
31551,50,Female,19,Healthcare,6662,Good,Low,Average,0,No,81,Master’s Degree,Married,0,Entry,Small,40,No,No,No,Good,Very High,Left
3605,21,Male,3,Finance,6331,Excellent,High,Average,0,No,27,Master’s Degree,Married,1,Mid,Medium,53,No,No,No,Fair,Low,Stayed
43458,41,Male,7,Education,4184,Fair,Medium,High,0,No,78,Master’s Degree,Single,3,Mid,Small,58,No,No,No,Good,Medium,Left
48841,24,Female,14,Media,6057,Good,Very High,Average,4,No,11,Associate Degree,Single,3,Entry,Medium,79,No,No,No,Poor,Low,Left
52655,46,Female,18,Healthcare,7714,Excellent,Very High,Average,0,Yes,77,High School,Single,1,Mid,Large,92,No,Yes,No,Good,Low,Left
25025,30,Female,10,Finance,6154,Excellent,Low,Average,0,No,68,Bachelor’s Degree,Divorced,2,Senior,Medium,76,No,No,No,Good,Low,Stayed
42568,36,Female,18,Technology,5198,Excellent,Low,Average,0,No,6,Master’s Degree,Divorced,5,Entry,Medium,92,No,No,No,Good,Low,Stayed
66811,25,Female,16,Education,3488,Good,Very High,Average,3,Yes,45,Associate Degree,Married,0,Entry,Small,64,No,Yes,No,Poor,Low,Left
18795,53,Male,35,Education,3471,Good,Medium,Average,0,No,54,Bachelor’s Degree,Married,2,Senior,Medium,82,No,No,No,Good,High,Stayed
66373,53,Male,9,Media,6342,Good,High,Average,0,Yes,58,Associate Degree,Single,3,Senior,Small,72,No,No,No,Fair,High,Stayed
64267,52,Female,12,Healthcare,8081,Poor,High,Average,0,Yes,48,High School,Single,0,Senior,Small,47,No,No,No,Poor,High,Left
64347,50,Female,42,Healthcare,7425,Fair,High,Average,0,No,14,Bachelor’s Degree,Married,1,Entry,Small,80,No,Yes,Yes,Fair,Medium,Stayed
59021,20,Male,12,Technology,8657,Good,High,High,0,No,57,PhD,Married,0,Entry,Small,79,No,No,No,Fair,High,Left
862,19,Female,4,Healthcare,8377,Good,Very High,Average,2,Yes,74,Master’s Degree,Single,1,Senior,Medium,5,No,No,No,Good,Low,Left
46764,29,Male,4,Education,4546,Good,Low,Low,0,No,22,Bachelor’s Degree,Married,0,Mid,Large,18,No,No,No,Good,Medium,Stayed
72005,22,Male,4,Education,3465,Good,High,Average,0,No,99,Master’s Degree,Single,0,Entry,Small,40,No,No,No,Good,Very High,Left
35094,33,Female,25,Media,6404,Good,Low,Average,2,Yes,56,Master’s Degree,Single,4,Mid,Medium,70,No,No,No,Good,Very High,Stayed
7504,49,Male,20,Finance,9282,Excellent,High,Average,1,Yes,51,Associate Degree,Married,1,Mid,Large,77,No,No,No,Good,High,Stayed
26263,55,Male,20,Media,5657,Poor,Very High,Average,1,No,9,High School,Married,3,Mid,Small,48,No,No,No,Poor,Low,Stayed
65974,38,Female,13,Finance,8233,Excellent,Very High,Below Average,2,No,33,Bachelor’s Degree,Single,0,Mid,Large,19,No,No,No,Good,Low,Left
52041,28,Male,5,Education,5131,Excellent,Medium,Average,2,No,70,Associate Degree,Married,3,Mid,Large,43,No,No,No,Poor,Low,Left
54756,19,Female,8,Healthcare,7306,Excellent,Very High,Average,1,No,61,Associate Degree,Married,1,Entry,Medium,59,No,No,No,Fair,High,Left
6125,26,Female,12,Healthcare,8135,Good,Very High,Average,1,No,58,High School,Single,0,Mid,Medium,76,No,No,No,Poor,Very High,Left
4203,54,Female,20,Technology,7453,Poor,Medium,Average,0,Yes,26,High School,Married,0,Mid,Medium,71,No,No,No,Fair,High,Left
56706,50,Female,16,Media,6801,Fair,High,Average,0,Yes,67,Associate Degree,Single,0,Entry,Medium,21,No,No,No,Good,Low,Left
68421,45,Male,3,Education,5546,Good,Medium,Average,0,Yes,23,Associate Degree,Divorced,0,Mid,Medium,5,Yes,No,No,Good,Low,Stayed
45857,45,Female,10,Education,4930,Good,High,Average,2,No,4,Bachelor’s Degree,Single,0,Entry,Large,75,No,No,No,Good,Very High,Stayed
7517,42,Male,27,Finance,13705,Fair,Medium,Average,2,No,48,Bachelor’s Degree,Married,0,Entry,Small,79,No,No,No,Poor,Medium,Left
43018,58,Male,40,Education,4718,Fair,Low,Low,0,Yes,83,Master’s Degree,Married,2,Mid,Medium,105,No,No,No,Poor,Low,Left
8337,52,Female,41,Healthcare,9657,Excellent,Medium,Average,0,No,34,High School,Single,0,Entry,Small,81,No,No,No,Good,Medium,Stayed
13875,30,Female,7,Healthcare,7810,Fair,High,Average,2,No,61,Master’s Degree,Married,2,Entry,Medium,20,No,No,No,Fair,Low,Left
18828,57,Male,5,Technology,8256,Fair,Medium,Average,1,Yes,60,High School,Single,3,Entry,Small,29,Yes,No,No,Good,High,Left
18454,28,Female,14,Technology,9826,Excellent,High,Average,1,No,63,Bachelor’s Degree,Single,1,Entry,Large,92,Yes,No,No,Good,High,Left
466,29,Female,17,Finance,7924,Good,High,Average,0,No,76,Master’s Degree,Single,1,Mid,Small,49,No,No,No,Good,Very High,Left
36892,41,Female,29,Media,5653,Fair,High,Average,0,Yes,93,Bachelor’s Degree,Married,1,Mid,Large,88,No,No,No,Fair,Medium,Left
23362,51,Male,14,Healthcare,7206,Good,High,Average,0,Yes,85,Associate Degree,Single,4,Senior,Small,31,Yes,No,No,Good,Medium,Stayed
29601,43,Female,25,Education,3451,Good,Medium,Average,1,No,93,Master’s Degree,Single,1,Senior,Large,97,No,No,No,Poor,Medium,Left
7752,57,Female,18,Healthcare,8558,Fair,Medium,Average,0,No,86,Associate Degree,Married,1,Senior,Medium,87,No,No,No,Good,Medium,Stayed
55825,25,Male,16,Healthcare,10088,Excellent,Medium,Average,2,No,7,Bachelor’s Degree,Single,2,Senior,Small,83,No,Yes,No,Poor,Medium,Left
36449,22,Male,4,Technology,9599,Excellent,High,Average,0,No,23,Bachelor’s Degree,Single,0,Senior,Small,44,No,No,No,Excellent,High,Stayed
65378,49,Female,34,Media,6084,Fair,Very High,Average,2,No,16,Bachelor’s Degree,Single,0,Entry,Large,40,No,No,Yes,Poor,High,Left
1771,50,Male,5,Finance,5805,Fair,High,Average,2,Yes,95,Bachelor’s Degree,Married,2,Mid,Medium,79,No,No,No,Good,Low,Stayed
1509,30,Male,1,Education,4053,Fair,High,Average,0,No,49,Bachelor’s Degree,Married,1,Entry,Small,23,Yes,No,No,Poor,Medium,Stayed
47251,40,Female,1,Finance,7121,Good,Very High,Average,0,No,46,High School,Married,1,Mid,Large,58,No,No,No,Excellent,Medium,Stayed
28285,59,Male,17,Healthcare,9497,Excellent,Medium,Average,2,Yes,14,High School,Married,1,Entry,Medium,82,Yes,No,Yes,Good,High,Stayed
58546,45,Female,2,Education,3955,Fair,High,High,0,Yes,66,High School,Single,0,Senior,Medium,47,No,No,No,Good,Low,Left
47419,48,Female,22,Finance,7955,Good,Very High,Average,0,No,96,High School,Single,0,Mid,Medium,56,No,No,No,Good,High,Stayed
33626,29,Male,18,Education,6034,Excellent,High,Average,0,No,1,High School,Married,4,Senior,Medium,28,No,No,No,Excellent,Medium,Stayed
66681,49,Female,40,Finance,7609,Good,Very High,Average,0,Yes,63,Associate Degree,Married,0,Mid,Medium,41,No,No,No,Good,Low,Left
38638,19,Female,1,Technology,7594,Fair,Medium,Average,1,No,69,Associate Degree,Single,0,Entry,Small,51,No,No,No,Excellent,High,Left
52539,54,Male,36,Media,6896,Excellent,Medium,Average,2,No,80,Associate Degree,Divorced,5,Mid,Small,59,No,No,Yes,Good,Medium,Stayed
38008,52,Female,37,Media,5575,Good,High,Average,0,Yes,30,PhD,Married,1,Senior,Small,87,No,No,No,Good,High,Stayed
47088,34,Female,5,Finance,10063,Good,Very High,Average,2,Yes,99,Bachelor’s Degree,Single,0,Mid,Large,82,No,No,No,Poor,Low,Left
45751,45,Male,1,Education,4746,Good,Very High,Average,1,No,32,Associate Degree,Married,3,Senior,Medium,16,Yes,No,Yes,Poor,Low,Stayed
30854,28,Female,2,Education,4771,Good,Very High,Average,1,Yes,45,Bachelor’s Degree,Married,1,Senior,Small,81,No,No,No,Poor,Low,Stayed
10878,18,Male,5,Healthcare,7718,Fair,Very High,Average,0,Yes,54,Bachelor’s Degree,Married,4,Mid,Small,56,No,No,No,Fair,High,Left
6114,23,Female,2,Media,5527,Poor,High,Average,1,No,82,Master’s Degree,Single,1,Mid,Large,11,No,No,Yes,Good,Low,Left
55147,23,Male,12,Education,4823,Good,High,Below Average,0,No,80,Associate Degree,Married,0,Entry,Small,14,No,No,No,Fair,Low,Left
26042,22,Male,10,Healthcare,6897,Fair,Low,Low,0,Yes,27,Bachelor’s Degree,Married,2,Entry,Medium,55,Yes,Yes,No,Fair,High,Stayed
23300,54,Male,29,Media,6559,Fair,Medium,Average,1,No,5,High School,Divorced,1,Entry,Large,58,No,No,Yes,Good,Low,Stayed
5402,36,Male,15,Technology,8953,Fair,High,High,2,No,17,High School,Married,4,Entry,Medium,76,No,No,No,Good,Medium,Left
9271,45,Female,7,Finance,10413,Good,High,Average,0,No,2,Associate Degree,Divorced,2,Senior,Medium,71,No,No,No,Good,Low,Stayed
64264,21,Female,9,Education,3636,Good,High,Average,0,No,63,Master’s Degree,Single,0,Mid,Large,19,No,No,No,Good,Low,Stayed
67315,39,Female,29,Technology,9880,Fair,Medium,Average,1,Yes,45,PhD,Married,0,Entry,Medium,99,No,No,No,Good,Low,Stayed
60522,58,Male,3,Finance,7189,Fair,Very High,Average,0,Yes,32,Master’s Degree,Married,4,Mid,Medium,12,No,No,Yes,Poor,High,Stayed
16715,42,Female,29,Education,4095,Fair,High,Below Average,2,No,2,High School,Divorced,3,Entry,Medium,79,No,No,No,Good,Medium,Left
29042,29,Male,1,Education,4969,Excellent,Very High,Average,1,No,9,High School,Married,4,Entry,Large,39,Yes,No,No,Excellent,Medium,Stayed
39745,24,Female,1,Technology,8366,Fair,High,Below Average,1,No,24,Bachelor’s Degree,Married,3,Entry,Small,79,No,No,Yes,Poor,Low,Stayed
32661,45,Female,18,Technology,8834,Poor,Medium,Average,0,Yes,2,High School,Married,1,Mid,Medium,31,No,No,No,Poor,Low,Left
8489,54,Female,15,Media,5725,Good,Medium,Average,0,No,29,Associate Degree,Single,1,Mid,Small,89,No,No,No,Excellent,Medium,Left
59700,54,Male,42,Technology,9785,Fair,Very High,Low,1,No,81,Bachelor’s Degree,Married,0,Mid,Large,100,No,No,No,Good,Low,Left
37499,22,Female,1,Finance,5844,Fair,Very High,Average,0,No,49,Bachelor’s Degree,Single,0,Senior,Small,30,No,No,No,Good,High,Left
41861,41,Female,1,Education,2759,Poor,High,High,0,No,32,Associate Degree,Divorced,4,Entry,Medium,37,Yes,No,No,Poor,Low,Left
47872,22,Male,4,Finance,10319,Good,Very High,High,2,No,16,Associate Degree,Married,1,Mid,Medium,64,Yes,No,No,Fair,Low,Stayed
15136,26,Female,14,Technology,8746,Poor,Very High,High,0,No,87,Associate Degree,Divorced,3,Senior,Medium,80,No,No,No,Good,Low,Stayed
1753,49,Male,14,Finance,6393,Fair,High,Average,0,No,73,Master’s Degree,Married,2,Entry,Medium,59,No,No,No,Good,Low,Left
51477,21,Female,12,Technology,7835,Poor,Very High,Average,3,No,86,High School,Single,2,Mid,Medium,18,No,No,No,Excellent,High,Stayed
24259,33,Female,4,Education,4614,Fair,High,Below Average,1,No,25,Bachelor’s Degree,Divorced,1,Entry,Medium,17,No,No,No,Good,Medium,Left
63526,19,Male,2,Healthcare,8217,Fair,High,Below Average,0,Yes,57,Bachelor’s Degree,Single,1,Entry,Medium,6,No,No,No,Poor,Medium,Left
21071,28,Male,17,Technology,9586,Good,Very High,High,1,No,54,PhD,Married,5,Senior,Medium,83,No,No,No,Fair,Low,Stayed
50462,48,Female,31,Healthcare,8215,Fair,High,Average,0,No,69,Bachelor’s Degree,Single,1,Senior,Medium,77,No,No,No,Excellent,Medium,Left
22239,23,Female,8,Media,6154,Fair,High,Average,2,Yes,10,PhD,Single,0,Entry,Medium,54,No,No,Yes,Good,Low,Left
13997,41,Male,32,Technology,8574,Good,High,Average,0,No,31,Associate Degree,Divorced,3,Senior,Medium,67,No,No,No,Good,High,Stayed
16579,21,Male,10,Finance,7324,Good,High,Below Average,2,Yes,66,High School,Married,0,Entry,Medium,15,No,No,No,Fair,Low,Left
9895,20,Male,12,Finance,8009,Poor,Very High,High,0,No,32,Master’s Degree,Single,3,Mid,Large,13,No,Yes,No,Fair,Very High,Left
12737,53,Female,22,Education,4876,Fair,High,Below Average,1,Yes,80,Master’s Degree,Married,2,Entry,Small,92,No,No,No,Excellent,High,Left
29303,29,Male,17,Education,5130,Fair,High,Below Average,0,No,31,Master’s Degree,Single,0,Entry,Medium,96,No,No,No,Poor,Low,Left
28438,52,Male,43,Education,4511,Good,High,Average,0,No,34,High School,Single,6,Mid,Medium,80,Yes,No,No,Excellent,Low,Stayed
33365,57,Female,34,Media,6109,Good,High,Average,0,Yes,76,Associate Degree,Married,0,Senior,Medium,47,No,No,No,Good,Medium,Stayed
55405,21,Male,13,Healthcare,8205,Good,Very High,High,1,Yes,34,Master’s Degree,Single,3,Entry,Medium,73,No,No,No,Poor,Low,Left
13012,42,Female,33,Technology,7663,Poor,Low,Average,2,No,79,Master’s Degree,Divorced,2,Entry,Small,103,No,No,No,Poor,Low,Left
68403,48,Female,36,Media,6156,Poor,Medium,Average,2,Yes,19,Master’s Degree,Married,2,Senior,Medium,100,No,No,No,Good,Low,Stayed
34339,29,Female,12,Healthcare,6868,Excellent,Very High,High,0,No,86,Master’s Degree,Single,0,Entry,Medium,13,No,No,Yes,Good,Low,Left
35297,33,Male,13,Healthcare,8194,Fair,High,Average,0,Yes,62,Bachelor’s Degree,Divorced,0,Entry,Large,43,No,No,No,Fair,High,Left
31016,39,Female,9,Technology,8484,Good,High,Average,0,No,89,Bachelor’s Degree,Married,1,Mid,Medium,10,Yes,No,No,Good,Medium,Stayed
61344,32,Female,7,Technology,9587,Good,Medium,Average,0,Yes,46,Associate Degree,Single,0,Entry,Large,29,No,No,No,Good,Low,Left
74188,52,Male,40,Education,4694,Excellent,Very High,Average,0,Yes,33,High School,Married,5,Mid,Large,99,No,No,No,Fair,High,Stayed
22765,45,Female,9,Healthcare,6253,Fair,Low,Average,0,No,50,Bachelor’s Degree,Single,1,Mid,Medium,25,No,No,No,Good,Low,Left
41666,40,Male,15,Education,4296,Excellent,High,High,1,No,33,Associate Degree,Single,0,Senior,Large,32,No,No,No,Poor,Medium,Stayed
64659,47,Female,2,Technology,9067,Fair,Medium,Low,2,Yes,13,High School,Married,3,Mid,Medium,12,Yes,No,No,Poor,Low,Stayed
38565,54,Female,36,Healthcare,8330,Good,Low,Average,1,No,98,PhD,Single,0,Mid,Medium,58,No,No,Yes,Good,Medium,Left
57116,52,Male,14,Finance,11345,Poor,High,High,0,Yes,84,Associate Degree,Single,5,Senior,Medium,82,No,No,No,Poor,Low,Left
1445,32,Male,24,Healthcare,7559,Excellent,High,Average,0,No,32,PhD,Married,5,Entry,Medium,59,No,No,No,Good,Low,Stayed
3068,46,Male,4,Technology,9002,Fair,High,Below Average,1,No,79,Associate Degree,Married,1,Mid,Large,29,No,No,Yes,Good,High,Left
49683,21,Female,12,Education,2040,Good,High,Average,1,No,14,Master’s Degree,Single,1,Senior,Large,59,No,No,No,Good,Medium,Stayed
53102,43,Female,33,Education,5481,Fair,Medium,Average,1,Yes,11,Bachelor’s Degree,Single,3,Mid,Small,43,Yes,No,No,Good,High,Left
25282,46,Female,35,Technology,7462,Fair,Very High,Average,1,No,57,Associate Degree,Married,1,Entry,Small,90,No,No,No,Fair,Very High,Left
48542,26,Female,10,Finance,7725,Fair,Medium,Average,0,No,16,Master’s Degree,Single,3,Senior,Medium,41,Yes,No,No,Excellent,Medium,Stayed
3702,44,Male,31,Media,6868,Good,Low,Average,1,Yes,23,Associate Degree,Divorced,0,Entry,Small,58,No,No,No,Good,Medium,Left
41740,34,Female,9,Technology,8430,Fair,Low,Average,2,No,52,Bachelor’s Degree,Married,0,Mid,Small,55,No,No,No,Good,High,Left
16367,32,Female,2,Finance,8687,Excellent,High,Average,0,No,59,Master’s Degree,Single,1,Senior,Small,7,No,No,No,Good,High,Left
65219,45,Male,13,Healthcare,7098,Poor,High,High,0,Yes,65,High School,Single,3,Entry,Medium,45,No,No,Yes,Good,Low,Left
9868,28,Female,18,Education,4009,Fair,High,High,0,Yes,41,Bachelor’s Degree,Married,0,Entry,Medium,33,No,No,No,Poor,Low,Left
72655,48,Female,3,Healthcare,8895,Good,Low,Average,3,No,34,High School,Married,1,Entry,Medium,63,No,No,No,Good,Low,Stayed
6535,56,Male,44,Education,4842,Fair,Medium,Average,1,Yes,74,High School,Single,0,Senior,Large,87,Yes,No,No,Good,High,Stayed
45552,53,Male,28,Finance,8785,Fair,High,Average,0,No,25,Associate Degree,Married,1,Entry,Medium,98,No,No,No,Good,Medium,Stayed
6970,31,Male,21,Healthcare,7788,Fair,Medium,Low,2,No,5,Master’s Degree,Single,2,Mid,Medium,71,No,No,Yes,Poor,Low,Left
32319,20,Female,2,Media,5702,Fair,Low,Average,2,No,71,PhD,Single,2,Entry,Small,26,No,No,No,Good,Low,Left
71011,37,Female,20,Media,5508,Excellent,Medium,Average,2,No,44,Master’s Degree,Married,1,Senior,Medium,98,No,No,No,Fair,High,Stayed
59269,54,Male,10,Education,4473,Excellent,High,Average,2,No,73,High School,Single,0,Entry,Medium,59,No,No,Yes,Poor,Medium,Left
22138,40,Female,31,Finance,9003,Good,High,Below Average,1,Yes,13,Master’s Degree,Single,3,Entry,Large,110,No,No,Yes,Fair,Low,Stayed
59062,38,Male,30,Finance,9640,Poor,Very High,Average,2,Yes,1,Bachelor’s Degree,Single,1,Entry,Medium,69,No,No,No,Good,Medium,Left
